CustomerID,TotalSpend,TotalQuantity,Frequency
17759,834.9899999999998,708,95
17760,287.59,239,25
17761,712.78,398,19
17763,15,12,1
17764,818.8200000000002,395,75
17765,371.87999999999994,144,57
17767,271.20000000000005,128,21
17768,2273.1800000000003,1186,105
17769,3997.979999999999,1862,310
17770,1143.2699999999995,365,38
17771,245.81,287,54
17772,182.76999999999998,58,53
17774,1225.4100000000003,512,156
17775,56.4,72,3
17777,665.86,507,194
17779,658.5699999999999,397,82
17781,188.01999999999998,34,12
17783,283.4699999999997,354,67
17785,131.94000000000003,67,13
17786,278.74,200,72
17787,1865.1899999999994,910,134
17788,1117.9,211,5
17789,225.9,74,14
17790,1965.5500000000013,836,190
17791,106.1,46,10
17793,323.03999999999996,232,58
17795,350.3899999999999,341,46
17796,697.9000000000002,178,82
17797,780.4300000000003,498,111
17799,3055.9299999999967,1758,408
17800,1199.01,736,104
17802,1285.0399999999997,752,140
17805,512.31,478,10
17806,546.03999999999985,727,43
17809,5411.910000000001,2057,61
17811,7837.72999999999,4177,851
17812,732.1600000000001,350,141
17813,1770.8800000000026,790,371
17816,36.55999999999999,30,17
17817,387.6799999999999,67,33
17819,3704.869999999999,1031,48
17824,298.4,408,13
17827,1995.460000000001,1247,220
17828,1820.0900000000006,667,67
17829,889.24,496,30
17830,398.7,92,23
17831,35.400000000000006,12,2
17832,155.3700000000001,208,61
17835,350.63999999999993,348,61
17836,110.21,88,24
17837,1593.3800000000008,518,169
17838,2779.2999999999997,1879,121
17839,338.80000000000007,285,56
17841,40991.57000000008,23071,7847
17843,205.48000000000002,113,37
17844,51.56,52,5
17846,2033.1,1,1
17848,901.2000000000003,398,51
17849,605.8,114,26
17850,5391.210000000009,1733,297
17852,114.34,53,24
17854,311.26,84,15
17855,208.96999999999997,197,17
17856,1418.0300000000002,842,15
17857,26879.039999999997,19256,54
17858,5155.659999999998,2706,199
17859,148.21,127,25
17860,252.79999999999998,104,58
17861,2100.8,1988,222
17862,330.9,100,11
17863,3159.9999999999995,2638,148
17864,597.5000000000002,810,102
17865,10526.319999999998,5757,370
17866,329.65,174,9
17867,1197.1000000000004,542,79
17869,428.1799999999999,111,40
17870,1894.3500000000017,1401,279
17871,155.89999999999998,182,10
17873,1859.1600000000005,1047,44
17874,683.4600000000003,221,46
17877,237.61,98,12
17878,379.45000000000005,401,26
17879,178.51999999999998,45,6
17880,458.91999999999985,314,26
17881,133.35000000000002,32,8
17883,671.7699999999994,379,145
17884,717.4499999999994,854,117
17885,190.18999999999997,167,64
17886,899.6099999999999,481,109
17887,111.35,30,10
17888,726.0500000000001,980,67
17889,203.87,79,21
17890,602.0900000000005,416,94
17891,203.85999999999993,393,34
17892,244.10000000000002,109,28
17893,112.25000000000004,161,16
17894,1119.8100000000004,405,193
17895,97.99999999999997,130,16
17896,256.32,288,2
17897,566.5999999999999,229,114
17898,152.06,190,28
17899,155.79999999999998,171,32
17900,112.19999999999999,73,6
17901,110.38000000000001,24,19
17904,191.66999999999993,63,38
17905,800.24,407,34
17906,72.9,26,12
17908,243.2799999999999,173,58
17911,366.23,223,39
17912,311.01000000000005,185,38
17913,411.6,289,59
17914,336.4299999999999,473,80
17917,341.2799999999999,187,94
17919,1304.04,756,23
17920,4204.0999999999885,2516,696
17921,826.5200000000003,430,145
17923,207.50000000000003,50,1
17924,2962.5000000000005,1160,31
17925,244.08,72,1
17926,397.29,306,21
17928,212.54000000000005,140,23
17929,843,108,5
17930,1740.4799999999998,1594,39
17931,408.36,249,65
17932,1331.5699999999997,789,90
17934,704.25,478,21
17935,145.79,82,29
17936,389.8399999999999,262,77
17937,4301.22,1754,43
17939,99.14000000000003,40,12
17940,4106.4400000000005,9755,19
17941,304.56,252,2
17942,77.50000000000001,38,2
17946,149.58,75,20
17947,176.68,168,9
17948,358.56000000000006,144,1
17949,58510.48,30546,70
17950,482.2,366,71
17951,1008.5400000000003,616,20
17954,2332.7200000000007,2234,485
17955,557.3,273,19
17956,12.75,1,1
17957,111.67999999999998,287,31
17958,508.4599999999999,84,7
17960,73.78,41,26
17961,1296.4400000000012,560,249
17962,102.82999999999998,128,35
17964,471.6999999999999,301,104
17965,2622.569999999998,1556,329
17966,1098.43,2571,68
17967,123.07000000000002,80,48
17968,277.34999999999997,160,85
17969,228.2,152,14
17970,582.5899999999999,525,31
17972,136.04,37,31
17973,337.04,176,15
17974,740.7899999999995,519,179
17975,4488.810000000001,1568,296
17976,353.18999999999994,106,65
17977,288.14,342,21
17978,300.91999999999996,499,12
17979,757.71,397,146
17980,811.4499999999999,682,30
17984,152.68000000000006,98,48
17985,634.9499999999999,183,23
17986,20.8,10,1
17987,198.57,261,13
17988,201.11999999999998,43,38
17990,630.84,414,29
17991,93.35,25,5
17994,678.4900000000001,497,81
17995,76.1,133,2
17997,1970.6700000000023,2298,166
17999,382.05999999999995,221,93
18001,417.23,363,58
18004,169.46999999999997,78,40
18005,249.71999999999989,93,60
18006,444.68,220,22
18008,2116.19,1581,30
18009,257.34000000000003,126,32
18010,174.79999999999998,60,14
18011,102.79,71,28
18013,187.29000000000005,285,31
18014,166.42000000000002,68,32
18015,120.03,157,46
18016,1483.56,1029,123
18017,523,300,3
18018,122.13999999999996,55,29
18019,38.45,7,5
18022,668.1100000000002,736,191
18024,389.78000000000003,184,21
18027,115.30999999999999,78,21
18030,230.64999999999995,67,9
18032,73.5,42,5
18033,97.97000000000004,253,34
18034,422.8800000000001,561,112
18035,730.4000000000001,611,53
18036,405.6199999999999,234,96
18037,70.02,20,19
18040,357.20000000000005,148,19
18041,4183.389999999995,3819,472
18042,165.04999999999998,33,7
18043,559.5099999999996,282,121
18044,2088.599999999999,1033,127
18045,189.39999999999995,142,47
18048,172.29000000000002,127,7
18050,74.4,40,5
18053,300.02000000000004,302,20
18055,6784.1900000000005,2455,360
18056,363.65,211,19
18058,170.16,88,3
18059,306.46,258,18
18061,2119.4099999999994,955,46
18062,720.5200000000001,396,27
18064,814,384,7
18065,2392.830000000001,1027,137
18066,318,108,10
18067,396.3300000000001,189,37
18068,101.69999999999999,6,1
18069,2036.6700000000003,1311,470
18071,453,260,25
18072,247.44,288,18
18073,3877.520000000002,3108,73
18074,489.6,190,13
18075,2611.750000000001,1464,142
18077,2633.009999999999,1878,227
18078,336.13,145,29
18079,3651.969999999997,7432,127
18080,1231.5,642,2
18081,343.45,195,17
18082,703.3699999999997,621,73
18084,90.47999999999999,312,1
18085,689.95,265,29
18086,101.33999999999999,106,7
18087,4055.7199999999993,3907,2
18088,167.66999999999996,109,39
18092,9068.260000000002,4252,89
18093,2106.52,1392,36
18094,3017.2999999999993,2518,70
18095,580.05,419,21
18096,911.1500000000001,825,213
18097,2697.7999999999997,1686,108
18099,168.31000000000003,149,19
18101,223.65,88,41
18102,259657.30000000005,64124,431
18104,754.6400000000002,362,38
18105,113.48000000000002,46,18
18106,430.6999999999999,128,39
18108,271,84,17
18109,8052.969999999997,4237,444
18110,236.3,86,46
18112,352.69,255,26
18113,76.32000000000001,72,1
18114,220.1,55,28
18116,1418.0300000000013,848,378
18117,320.71999999999997,618,74
18118,5653.819999999971,2882,1279
18119,181.11999999999998,125,30
18120,111.14999999999999,31,17
18121,673.1000000000001,450,32
18122,1826.2100000000016,1234,364
18123,589.4399999999999,594,36
18125,1142.989999999999,804,196
18126,206.83000000000007,144,56
18127,348.7299999999999,188,47
18129,112.55,48,14
18130,1059.3900000000003,824,70
18133,931.4999999999999,1350,1
18135,681.9100000000001,349,20
18136,784.3299999999998,379,38
18138,152.65,38,8
18139,8438.339999999997,5557,159
18142,1019.52,1276,15
18143,1000.1599999999997,570,61
18144,2888.750000000001,1343,43
18145,2861.5500000000006,2625,221
18146,160.35,153,10
18147,179.33999999999997,203,7
18149,612.08,310,16
18150,566.5800000000002,332,37
18151,653.3499999999999,355,38
18154,399.18999999999994,255,21
18155,371.62000000000006,266,25
18156,734.94,301,140
18158,453.4000000000001,354,34
18159,530.1500000000002,139,23
18160,638.0600000000002,294,39
18161,1618.6899999999998,812,80
18164,399.65000000000003,184,24
18165,302.46000000000004,254,10
18167,1384.86,382,37
18168,1169.94,594,131
18169,202.65000000000003,61,9
18170,980.3100000000002,409,38
18171,1231.3099999999997,481,54
18172,7561.68,3184,189
18173,2106.84,1220,31
18174,104,50,1
18176,476.34999999999997,283,30
18177,1341.4199999999994,710,74
18178,1590.8099999999997,983,97
18179,1793.1700000000008,1360,90
18180,1843.75,1721,119
18181,382.79999999999995,146,44
18183,632.07,371,37
18184,49.8,60,1
18185,304.25,183,17
18188,2001.04,1168,71
18189,1090.24,566,68
18190,284.46,140,15
18191,207.79999999999998,140,7
18192,957.9699999999999,339,45
18193,243.76000000000005,124,16
18194,973.8399999999999,632,7
18196,689.1300000000003,433,141
18198,5425.560000000004,4074,159
18200,163.8,111,32
18202,1396.9900000000007,581,68
18203,160.42000000000002,43,19
18204,1993.7,1200,200
18205,517.36,192,32
18209,139.10000000000002,58,8
18210,2621.379999999999,1398,134
18211,600.07,359,42
18212,248.41999999999993,101,43
18213,232.48000000000002,232,15
18215,299.34000000000003,118,13
18216,481.75,200,26
18217,621.75,491,31
18218,662.08,584,21
18219,2069.7700000000004,885,114
18220,305.28000000000003,288,2
18221,1041.6100000000001,791,64
18222,443,335,19
18223,6484.540000000004,2948,272
18224,158.95000000000002,69,10
18225,5509.12,3244,271
18226,5228.050000000004,3466,242
18227,93.75,21,5
18228,779.9,238,30
18229,7276.9000000000005,2488,164
18230,2810.199999999999,1316,86
18231,2083.2700000000013,821,124
18232,592.97,302,37
18233,440,4,1
18235,1796.48,1578,104
18236,882.24,403,49
18237,987.0999999999998,622,61
18239,1561.6099999999997,795,88
18240,422.58000000000004,126,6
18241,2073.090000000001,1051,104
18242,2232.49,1017,78
18245,2567.0599999999995,1788,175
18246,596.0999999999999,166,4
18248,804.02,511,47
18249,95.34,128,8
18250,349.27000000000004,199,21
18251,4314.719999999999,7824,16
18252,526.6699999999996,239,98
18255,103.3,74,6
18257,2337.6300000000006,1041,118
18259,2338.600000000001,714,42
18260,2643.2000000000003,1478,134
18261,324.23999999999995,146,21
18262,149.48,182,13
18263,1213.16,1468,61
18265,801.5100000000001,311,46
18268,25.5,2,1
18269,168.6,76,7
18270,283.15000000000003,101,11
18272,3078.5800000000004,2050,166
18273,204,80,3
18274,175.92000000000002,88,11
18276,335.8599999999999,186,14
18277,110.38,68,8
18278,173.89999999999998,66,9
18280,180.6,45,10
18281,80.82,54,7
18282,178.04999999999998,103,12
18283,2094.880000000003,1397,756
18287,1837.2799999999997,1586,70
